reenactment_id,split,sequence_timestamp,set_id,participant_id,level_id,emoji_id,true_label_id,true_label,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR
1700479113933-2-1-2-4-1,test,1700479113933,2,1,2,4,1,Disgust,2.6413450296965543e-28,1.362795130515078e-28,0.01016141390427943,0.007347212499007572,0.019190557859838003,0.005163072515279032,1.746670187069969e-19,4.903845652738064e-19,4.259712477505678e-05,0.03741333968937397,0.038821770623326285,0.05400531999766825,0.006453300081193455,0.005747617827728346,0.0,0.0,0.0633800849318504,0.1494722813367843,0.0,0.0,0.21280362606048583,0.2120293289422989,0.00532559365965422,1.003785735065322e-06,0.3015948832035064,0.0158950835466384,0.02137154173105946,0.3307431042194366,1.401298464324817e-45,1.401298464324817e-45,0.06074538156390209,0.06067633964121358,0.004400212912754908,0.005438178218406519,0.038758385926485,0.0278773438185453,0.0389142669737339,0.0278031304478645,7.109452272083028e-22,7.1094558061798855e-22,0.1693388223648071,0.1692950278520584,0.10208410024642992,0.13227602690458345,0.01170895025134085,0.0108656045049428,0.01170930201187726,0.010865556076168969,0.0281177032738924,0.0149126313626766,0.08456188738346092,0.8658627271652222,0.848523634672165,1.4616530208400036e-08,0.000589884501458478,1.401298464324817e-45,6.32790240351386e-22,0.017682824470102713,0.0093783270567655,1.401298464324817e-45,1.401298464324817e-45,0.02812918331474064,0.042236914113164034
1700479117593-2-1-2-5-1,test,1700479117593,2,1,2,5,1,Disgust,0.023907192051410626,0.005199547950178354,6.644030017801166e-23,6.584795525278951e-23,0.036338631436228765,0.013261933531612154,2.3402087296813147e-34,6.570230615327342e-34,0.12017191797494886,0.1325472742319107,0.07374639436602592,0.06575774922966955,0.004042823321651635,0.0053813559236004374,0.0,0.0,0.1367687284946441,0.222401738166809,0.0,0.0,0.21729701906442644,0.2160737469792366,0.047667985036969146,0.0671385198831558,0.4639955639839173,6.519431329965647e-16,0.010865643620491,0.1135858669877052,0.0020694805425590934,4.63359876448522e-05,0.7623693525791169,0.707509571313858,0.053292857483029366,0.06728751584887505,7.456379626091807e-06,3.61296988854454e-11,7.456379626091807e-06,7.1364180257660376e-06,9.525329494998062e-37,9.525332275174214e-37,1.911090620865254e-07,1.6613255150906022e-12,0.5849226832389834,0.6254960238933566,0.0924157425761222,2.279936630600334e-08,0.08089310526847836,5.544080264319187e-11,5.523595122958196e-11,4.0959519847019776e-13,0.0503187179565429,0.38901532292366053,0.40064512193202995,5.146182900261922e-07,0.012902086228132194,1.401298464324817e-45,8.478199823226435e-37,0.0149099649861454,0.014932932332158,1.401298464324817e-45,1.401298464324817e-45,0.10220274254679675,0.16701582074165341
1700479119890-2-1-2-6-2,test,1700479119890,2,1,2,6,2,Fear,5.355843825327613e-07,1.889181234560056e-07,2.146426052307612e-35,2.154988291744014e-35,0.008091113809496092,3.084151656285174e-10,8.68805047881387e-45,2.1860256043467158e-44,0.01086559938266866,0.08693486601114273,0.1621693223714828,0.1665435135364532,0.0,1.3972320913116518e-12,2.87703271850768e-14,1.4260023934245533e-12,0.033808255568146685,0.1210993580520153,0.07909398972988123,0.0,0.0,0.0,0.1909038737416267,0.16170057207345961,0.9999780237674714,0.01073201326653359,0.0108656426891684,0.30303439497947704,0.00012159226025684002,0.00049307317822235,0.03773607574403284,0.03459265418350691,0.0332409478724002,0.02619345299899571,2.354616597490988e-16,5.787890334039235e-22,2.354616597490988e-16,2.2201083875068252e-16,1.401298464324817e-45,1.401298464324817e-45,0.0108656426891684,0.01072641517966977,0.18549735248088833,0.21177044212818144,0.04784973599016659,0.017472393438219967,0.0262975022196769,0.0080048581585288,9.01477880256797e-22,4.6441126986727105e-24,0.02804256360977883,0.18963748067617414,0.19293864071369168,1.5920593875756036e-17,1.1364381768963489e-09,0.0017302646883762512,1.401298464324817e-45,0.20305892378091808,0.14254546016454697,1.401298464324817e-45,1.401298464324817e-45,0.1515877991914749,0.12960585802793498
1700479129747-2-1-2-10-2,test,1700479129747,2,1,2,10,2,Fear,0.15746709257364272,0.06134297326207158,7.164906901380173e-06,1.697879250389669e-11,0.21455620825290672,0.2320487797260284,1.7124196266711547e-12,1.2599817109798533e-11,1.3206862751173227e-14,0.2158033490180969,0.6297686398029327,0.6160642862319946,0.02115850057452908,0.0,0.02115770447999237,5.395807173465282e-13,0.0641981586813926,0.15046023577451706,0.0,0.0,0.0,0.0,0.13797239363193511,0.14444848448038103,0.779207456111908,3.5861262917547036e-11,0.027030124515294983,0.2576273590326309,0.2489771485328674,1.1673241820211217e-24,0.2332172006368637,0.21144566237926488,0.46084707677364345,0.4544415593147278,4.974152340020418e-12,2.9681458462924065e-12,1.203275465377908e-11,7.182754911683197e-12,2.370526734976622e-15,2.370526734976622e-15,0.006265598349273202,5.239859187157819e-19,0.999415570497513,0.9998361349105834,0.1452811479568481,0.14661738425493237,0.10153211727738376,0.13037624061107628,6.592881622580213e-15,3.8194609218553336e-14,0.03256640844047069,0.8641318559646607,0.8548840463161469,1.4417374883077225e-32,0.007688076747581349,6.530748282106353e-30,2.077990522708631e-11,0.10906665474176401,0.09734471216797823,5.237533334820402e-31,1.027910285188523e-23,0.7142339050769806,0.7180450618267059
1700479131977-2-1-2-11-4,test,1700479131977,2,1,2,11,4,Neutral,0.17733996361494056,0.11896638199687004,8.835335768910029e-16,2.1340908413666504e-21,0.06645657271146771,0.02734058964997525,2.150587525860181e-22,1.5830398184158198e-21,7.69989213722511e-08,0.0245213862508535,0.0072218900080769505,0.00720854573883111,0.006295315735042093,0.013233524281531501,0.030282644368708093,0.03249253220856185,0.0,0.0,0.1713267117738723,0.08510850891470907,0.0,0.0,0.05021101459860801,0.04038761854171751,0.02706047520041458,0.00024893614609026017,6.860006067199724e-07,2.2733813835884595e-07,0.057966247946023876,0.00010477855903442007,0.010865643620491,0.010860590636730161,0.01027238294482225,0.01074198251590129,6.25095754190733e-22,0.0004549830453469403,1.5123130083753734e-21,0.00024893614609026017,2.979933483303596e-25,2.979933483303596e-25,0.00024891245120668015,0.0002489361300830702,0.01082523632794612,0.01080772029235956,0.12926035374402992,8.481768443147083e-09,0.11846485361456864,0.001857656217180173,8.266659399769392e-25,4.79177850655881e-24,0.0326628718525171,1.3769386615720022e-18,1.3989066864657595e-18,2.571102422343176e-42,0.008447297848761,8.209846167475312e-40,2.6121860085135637e-21,0.01135781873017541,0.006200432358309541,6.58414096447659e-41,1.2921910657720412e-33,0.09039436429738991,0.07206064015626903
1700479238544-2-1-3-0-4,test,1700479238544,2,1,3,0,4,Neutral,6.265160423502587e-18,2.3925796794728327e-18,1.401298464324817e-45,1.401298464324817e-45,0.04709632582962509,0.026964537054300262,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.06415706053376194,0.06431229934096334,0.07429469376802442,0.0,2.951933354170494e-33,4.2464331930145396e-35,2.994397610049369e-33,0.3326909452676773,0.41784705221652985,0.3429315388202667,0.2581583857536316,0.0,0.0,8.559943771652386e-17,0.003009683894924771,0.15348693728446958,1.401298464324817e-45,1.401298464324817e-45,0.031043228507041873,0.0174018273130059,0.0005498385988175699,0.01067956704646341,0.01021068114787335,0.011229385063052141,0.0108656426891684,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.01086537614464756,0.01085282610729333,0.2970684826374054,0.02714558858424421,0.27795316278934473,0.024508382938802222,1.401298464324817e-45,1.401298464324817e-45,0.05968103744089603,0.08105603605508799,0.07348264306783675,0.01086235931143162,0.010862713307142181,1.401298464324817e-45,1.401298464324817e-45,2.052449144684943e-06,9.17912220756989e-05,1.401298464324817e-45,1.401298464324817e-45,0.2115574151277542,0.21148988306522368
1700479240547-2-1-3-1-1,test,1700479240547,2,1,3,1,1,Disgust,6.947588553513374e-23,2.653190239798305e-23,1.401298464324817e-45,1.401298464324817e-45,0.029165606945753066,0.012371204607188642,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.0641336806118488,0.0298350144177675,0.04211484640836711,2.942726775082118e-45,2.2556701380236594e-42,3.2229864679470813e-44,2.289441431013887e-42,0.0,0.0,0.13168260008096688,0.04480370804667468,0.0,0.0,0.0072160833515226,0.01971080228686324,0.5064364552497864,1.401298464324817e-45,0.01052161408588284,0.3137939572334289,0.001460830110590833,0.0003725659626070301,0.0917793728411197,0.08093401938676832,0.009108924213796811,0.006118760537356114,0.01073854910209766,0.027377549186348844,0.01073854910209766,0.031101842969655923,1.401298464324817e-45,1.401298464324817e-45,0.062012320011854166,0.06255188807845109,0.010738247260451299,0.011463579814881055,0.13579395711421968,0.0008698716352227916,0.12062805965542789,0.0025113788666203036,0.0038424836937337504,0.0038424836937337504,0.07311079725623125,0.003332213079556823,0.003332214010879323,0.006138147739693453,0.003326170891523333,1.401298464324817e-45,1.401298464324817e-45,0.010878452751785513,0.0040468825027346,1.401298464324817e-45,1.401298464324817e-45,0.10457618385553359,0.1468297347426414
1700479243878-2-1-3-3-6,test,1700479243878,2,1,3,3,6,Surprise,0.4424775719642639,0.4309708565473557,0.010851914435624992,0.01021857755258673,0.07593737319111821,0.036931846290826756,0.029570758715271903,0.038476884737610774,0.41319568753242486,0.3508633464574814,0.1286102801561355,0.13561938852071756,1.0880203964343258e-12,1.401298464324817e-45,1.0880203964343258e-12,0.0,0.11554532572627067,0.20137130767107012,0.028576222434639885,0.0,0.0,0.0,0.23244519680738449,0.2539803266525268,0.7451409161090851,0.037782567366957634,0.058636057376861526,0.22483957707881927,0.11848151758313179,0.06416536793112752,0.8515653192996979,0.8225629329681396,0.07657742127776146,0.094273742288351,0.060958844423293995,0.12389503940939904,0.04770663678646086,0.10995886549353598,0.006153071718290444,0.006153071718290444,0.6430700302124024,0.6436135292053223,0.44014033377170564,0.4663313984870911,0.07406396046280854,0.03768475167453284,0.06345560997724534,0.021735418587923053,0.27688343226909634,0.21363997757434847,0.36638841331005095,0.5441106796264649,0.5458999514579773,1.381534128633636e-13,0.0017302273190579612,0.021730980649590472,0.033489810675382585,0.029715215973556024,0.03664267770946027,1.401298464324817e-45,1.401298464324817e-45,0.16848507076501845,0.20076399892568586
1700479245714-2-1-3-4-3,test,1700479245714,2,1,3,4,3,Happiness,1.863547254288279e-08,2.3959333894652005e-08,6.8839819959976054e-06,6.891290877319993e-06,0.5203777432441712,0.5186234772205353,9.459515183607444e-07,4.667140274250418e-06,4.2063079408460935e-11,0.18844394832849498,0.24982264786958688,0.24981708675622938,3.369601186345008e-21,1.401298464324817e-45,3.369601186345008e-21,0.0,0.047801424190401974,0.13521737605333323,0.0,0.0,0.0,0.0,0.09846272468566887,0.1104813322424888,0.1466252595186233,3.669929952820897e-07,0.0108141931705176,0.055044266209006265,0.2291023328900337,0.035156356170773465,0.021272329986095417,0.010829118080437171,0.7457768678665161,0.7615627765655518,6.946262942619802e-07,2.080382421887353e-09,3.3069288747356066e-06,6.0662977308112496e-09,9.491919428228366e-08,9.491919428228366e-08,1.6190457083826203e-16,1.4688961152025657e-16,0.3770453244447708,0.4153176546096802,0.18650085031986233,0.19558030366897575,0.1365959107875824,0.18467084318399427,4.645912560913301e-13,3.03836569619243e-12,0.02784865498542777,0.5102193892002106,0.5010464787483215,0.01064057201147071,0.001240078243426972,9.792054753848818e-13,3.376895688234074e-06,0.07409581914544103,0.08193518593907353,1.401298464324817e-45,1.401298464324817e-45,0.2424254447221756,0.24703759104013437
1700479248151-2-1-3-5-2,test,1700479248151,2,1,3,5,2,Fear,0.10368968918919563,0.05399654917418957,6.343164647144748e-17,6.35055845068089e-17,0.0334851186722517,0.021152740903198654,6.670773813541948e-18,3.962985058526768e-17,7.939920919997894e-23,0.15370654463768002,0.1677994132041931,0.17923973053693767,3.867437246037983e-32,1.401298464324817e-45,3.867437246037983e-32,0.0,0.2258396297693252,0.3109000325202942,0.0,0.0,0.0,0.0,0.10891307070851322,0.09823166877031322,0.5622665882110596,0.0038424847647547406,0.08378324732184408,0.1575284302234649,0.00012310046295165006,0.0002903987886384,0.2838279515504837,0.258718740940094,0.04246066845953459,0.05580718629062175,4.1889090859307536e-18,2.1239661363026137e-09,2.557772503349869e-17,1.6046997245090732e-20,6.329770405134794e-19,6.329770405134794e-19,9.125199674896626e-31,7.887491862379101e-31,0.5532122492790222,0.6574247717857361,0.08555944338440886,0.010324821807444,0.06646162569522857,0.01081795645877714,1.2004728716067485e-25,1.5107235382172418e-24,0.03261825814843177,0.5848912179470063,0.5837554633617402,9.693092852103297e-06,0.02257834598422042,1.1235364774359567e-23,3.3463023573188054e-17,0.00034651313617354006,0.011518252454698083,1.401298464324817e-45,1.401298464324817e-45,0.3461178481578827,0.3700772911310196
