reenactment_id,split,sequence_timestamp,set_id,participant_id,level_id,emoji_id,true_label_id,true_label,AU1,AU2,AU4,AU5,AU6,AU7,AU8,AU9,AU10,AU12,AU14,AU15,AU16,AU17,AU18,AU20,AU22,AU23,AU24,AU26,AU28,AU43,AD29,AD30,AD34,AD35,EYE61,EYE62,EYE63,EYE64,UNMAPPED_MouthLeft,UNMAPPED_MouthRight
1700479113933-2-1-2-4-1,test,1700479113933,2,1,2,4,1,Disgust,0.0009769403284665937,0.007666326688680125,6.136555107262333e-29,1.401298464324817e-45,0.005736411798053687,1.401298464324817e-45,0.053006424785902055,8.682815750166582e-23,0.01751699199021,0.0077323230797204465,0.009459909051976296,0.03513633860993645,0.5367413982748985,0.009695669716364756,0.053170607962793055,0.07746424845099678,0.007416225701521729,0.006152358257665036,1.9510440922167566e-22,0.2588914692401886,0.005956870612918794,0.004534799172706375,0.17229114295914766,0.00917847980125918,0.0033438299061647617,9.125488877227392e-20,0.08859125310555097,0.0003106541776408733,0.11863595781226949,0.0,4.01206720684541e-09,0.0015654757953147001
1700479117593-2-1-2-5-1,test,1700479117593,2,1,2,5,1,Disgust,0.021684171248004182,0.007854254851796772,0.005431303593769575,1.401298464324817e-45,0.014042604757530476,0.0004992532059258824,0.020836167627324605,1.1643898178943333e-37,0.07382011627778406,0.033160121566712955,0.03605659465150282,0.3733664955589726,0.1787349199630019,0.057740884864161374,2.9392575266898746e-08,0.35230884989723565,1.5213416574139318e-06,8.447090755552832e-12,2.6164040718025492e-37,0.20075910693655408,0.02528535269119955,0.010402892356957702,0.042520290018243596,0.005916973865775405,4.605684358397036e-23,1.2237532897249993e-34,0.1386424069603284,0.0,0.1313284208842863,0.0,1.4228697425427984e-07,0.007545792632322585
1700479119890-2-1-2-6-2,test,1700479119890,2,1,2,6,2,Fear,0.1253550904492537,0.13626515815655388,1.201664088124055e-07,1.401298464324817e-45,0.001591808443244469,0.00015929966250207152,0.010012671008977677,0.0002856687772994717,0.05457231613496935,0.00804967972224858,0.06349369400801752,0.02461160251017034,0.1223633867067595,0.03639210657129293,0.007034486504562617,0.09979985207319256,5.3619426408422376e-17,1.4023182955415079e-22,1.401298464324817e-45,0.8185611352324486,0.0073577662278793065,2.1624321282210724e-13,0.19118193347627915,0.0067999979484132285,6.656901752061473e-36,5.465064010866787e-45,0.030934197301394285,0.02194967088289557,0.0,2.2514891259073762e-13,4.927754823425431e-18,3.519366317352397e-10
1700479129747-2-1-2-10-2,test,1700479129747,2,1,2,10,2,Fear,0.11949172479410963,0.08629019993046916,0.07550556867693858,2.5519656589282804e-24,0.150977663633724,0.0957971111560861,0.02698331444213783,5.159059708321352e-12,0.6264009768764178,0.35221207104623314,0.49656149943669636,0.054214560702166126,0.3081278808414936,0.08986916099675084,0.0010525314054575456,0.4750282511115074,3.372154496288115e-12,1.1135071989292154e-14,1.177066622018372e-15,0.604188006122907,0.10795756977361934,0.005507427048953158,0.19136708473943143,0.00846959410815389,1.80220849654512e-06,3.5547301988605796e-12,0.09772648985187209,0.0,0.0,0.005507270505502436,7.158726269027049e-33,0.0023681895085889567
1700479131977-2-1-2-11-4,test,1700479131977,2,1,2,11,4,Neutral,0.021226994388659125,0.005351025084382807,0.10573627315461631,2.001449635542581e-34,0.03996935207396741,0.012885017936306526,0.030323706194758365,4.0459641652394595e-22,0.060013186124463824,0.007238831328526712,0.002277059609724956,0.008232225634371048,1.355253807921474e-18,0.007540172955125664,7.924315848684404e-05,0.00887859677119797,5.7656382524301587e-05,8.70229929739036e-25,9.231122087229044e-26,0.01996077413981155,0.051395854597078176,0.002804738358827284,7.170024047461569e-08,3.973132231697814e-05,1.3684913072567182e-16,2.785039810038756e-22,0.0,0.1076664564510186,0.0,0.016314111210037133,0.00019660365457336,0.0023900646488584695
1700479238544-2-1-3-0-4,test,1700479238544,2,1,3,0,4,Neutral,0.0005737102189110918,2.1000203073664732e-05,1.4305453489133685e-18,1.401298464324817e-45,0.025028817371154775,0.004286390339711906,0.04247526706506804,1.401298464324817e-45,0.12415699089566863,0.0067649844743148495,0.020782769016934648,0.004483583726808575,0.022077760900828775,0.014714737702161054,1.401298464324817e-45,0.010266154034373608,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.08322109021246431,0.08661608388466294,4.565850918939648e-34,0.007577424288251644,1.401298464324817e-45,1.401298464324817e-45,1.401298464324817e-45,0.2051078053191304,0.11467297275861103,0.0,4.697212735006211e-34,0.00685412574190798,0.006555075951799421
1700479240547-2-1-3-1-1,test,1700479240547,2,1,3,1,1,Disgust,0.0044225764293514234,0.0025372230336263646,1.599814116862854e-23,1.401298464324817e-45,0.014591131014640223,0.0007475652797401748,0.053400722394386875,1.401298464324817e-45,0.04510757727197199,0.0024368943816689918,0.01060123936218292,0.03182553932832278,0.0007522030500762735,0.013309254706715946,0.022523117390808017,0.005206065805485091,0.007018217701813467,0.001070684808397931,1.401298464324817e-45,0.29679244824995593,0.022546673883050303,3.5354760254915136e-43,0.09892019597682795,0.00272604559286263,1.401298464324817e-45,1.401298464324817e-45,0.0,0.07723777129625277,0.0,3.618619734374786e-43,0.0016870920179004462,0.0007945476911117924
1700479243878-2-1-3-3-6,test,1700479243878,2,1,3,3,6,Surprise,0.11095555497013262,0.016409084088324213,0.16338950587357126,1.401298464324817e-45,0.03291905668623557,0.04052445059236997,0.09265862867857014,0.007144190103790436,0.07477994598708668,0.02982174431809501,0.04835840649141348,0.2616783133886049,0.1971174822483508,0.12451964990507652,0.15162695347603022,0.1853724516413331,0.02346169952550476,0.05481249606072725,0.0031279219469676402,0.21079345447942613,0.020370064309794326,1.6840512793180733e-13,0.06403742233330069,0.01577071578885802,0.004025644226525521,0.007576101583739109,0.07893653078936036,0.004374091451366731,0.0,1.6840512796710037e-13,4.2766311383010156e-14,0.0005726473271825707
1700479245714-2-1-3-4-3,test,1700479245714,2,1,3,4,3,Happiness,0.032387284619592976,0.02844839731891014,6.5151171441587186e-09,1.401298464324817e-45,0.1918112293506662,0.0434003352137475,0.02261458958188688,4.982883365657206e-07,0.16844561497370397,0.2911244979904343,0.1364115294689933,0.008637162842098877,0.20189104418580728,0.03993490938573558,6.152261810913145e-16,0.14469364864441253,3.2281352321003446e-07,1.5727355647345596e-12,3.153925533839047e-08,0.08911795889337855,0.09940835088789295,4.781925738113713e-22,0.017459992884271233,0.0020004150291551112,2.07452138604088e-06,8.741365504488554e-07,0.07739623573919133,0.0,0.0,4.7819257042995185e-22,0.005119516008774824,0.0005144289456414712
1700479248151-2-1-3-5-2,test,1700479248151,2,1,3,5,2,Fear,0.03246382361995753,0.00253008654625922,0.017448374056166713,1.401298464324817e-45,0.0114258763042471,5.543274037459943e-05,0.025595936551690048,5.175743627607529e-18,0.25429233436783155,0.03203767882660027,0.11334489751607175,0.14906767269751137,0.22733819090450802,0.050213994520405904,2.631367878588491e-31,0.32742334517339866,1.6426569162740584e-10,2.522323355733658e-25,1.9580575003162917e-19,0.3089800095806519,0.0236929405302826,5.981783477986128e-33,0.07456307808831562,0.014267366086824246,1.9633441895858796e-17,7.161339866577303e-18,0.2572596286733945,0.0,0.0,5.98178346576461e-33,3.0315827532360434e-06,0.005795400750055977
1700479250572-2-1-3-6-5,test,1700479250572,2,1,3,6,5,Sadness,0.01649158730369886,0.00552275539521356,2.4195914080186544e-08,1.401298464324817e-45,0.013384804401721292,0.003382771966587221,0.019301456927011358,0.008828271819675104,0.0011680059312925808,1.777976894046594e-05,6.036134453443485e-07,0.5599561956116794,1.4693524976661446e-06,0.2153349171192182,0.007916716182956083,0.08722345609988522,0.0032573589492433806,0.007685576525924831,1.5849502106620942e-30,0.011749933178846983,0.008890065890362644,4.920893107220649e-44,0.005293294223914276,0.00927617990879899,0.003834246563140637,5.796749990508519e-29,0.12091052375035358,0.017517005663830774,0.034633211845842476,4.827473209598995e-44,2.309735759294596e-17,5.4461887756367125e-08
1700479253441-2-1-3-8-0,test,1700479253441,2,1,3,8,0,Anger,0.0770048151162882,0.005715440799637341,0.14024173379722618,1.401298464324817e-45,0.0354917283946027,0.016589843912162602,0.06649217857047912,1.981282343609685e-11,0.022507771523440294,2.178759061551406e-20,1.2898713546712e-23,0.013818499828630544,0.0002664017218100556,0.011943494648954148,0.1126152094284448,0.004803962351775201,0.008084707183757952,0.08620128163779261,4.811124727515205e-45,0.075954071789359,0.06917917191737306,0.004549945282047924,0.05371704857662158,0.03819401786418046,0.005862361139908481,1.504293901452691e-43,0.00037016642163507164,0.05369187084822134,0.00815848029839495,0.04785969683676056,0.005013095645699617,0.005401913066937864
1700479258342-2-1-3-10-0,test,1700479258342,2,1,3,10,0,Anger,0.03447516872935613,0.02356435088440771,0.00012247565412525872,1.401298464324817e-45,0.035598444659262846,0.04568447865255388,0.029740673148383655,5.80097153171135e-10,0.06297442685617727,0.016267076297553286,0.03476286495846706,0.005283773046128065,0.02522572843321086,0.010908300200766953,0.051295223243035606,0.006262227353485658,0.0020450647855211612,0.014100356974349736,1.401298464324817e-45,0.06225621315340197,0.019262643586443976,0.005814253776601556,0.008728644450169024,0.004549938337871989,0.0010763169824996623,3.617861294668943e-10,0.04428479572525244,0.0034391095570754085,0.00603479081764816,0.005809099106115244,3.1664088438162746e-12,0.0005971338347336277
1700479260806-2-1-3-11-3,test,1700479260806,2,1,3,11,3,Happiness,0.04332101893572442,0.05318178279946244,0.0005196906155959362,1.401298464324817e-45,0.3283076417942842,0.13038998528939674,0.01247562531692282,7.413016021216735e-22,0.4724252810080846,0.5537794535358747,0.2732492086788018,0.053479828871786546,0.6187023972471555,0.0837601413407526,8.647094429777755e-05,0.6026621525486311,0.0004909481463905654,1.1679763188023983e-12,1.401298464324817e-45,0.14569899265964822,0.15457196185986197,0.004189685462118078,0.04852905062337712,0.005422861806235478,1.2972786523039404e-09,2.103958252654246e-21,0.1211499577388167,0.0,0.09011450807253517,0.00369613985725056,2.7591454697791755e-05,4.1709137678203575e-15
1700479262241-2-1-3-12-4,test,1700479262241,2,1,3,12,4,Neutral,0.1066644650418311,0.07394041710843638,0.008063847345592855,1.401298464324817e-45,0.08415960393225148,0.12504972341154613,0.036086740965644466,0.0002879554870863338,0.0524635919835418,0.02245629448525501,0.010484554440229695,0.008155979748577593,1.5810556941035506e-07,0.010276185224696092,0.03127619001765532,0.007438563434507689,0.002669472428827161,0.011727980592938041,1.401298464324817e-45,0.02295043741663292,0.06916587412633812,0.0028449565238606827,1.601331457349124e-05,0.0033227896101985918,0.0009933953778579335,6.210695059538678e-28,0.0613926643389277,0.047843751745919365,0.02418312201819691,0.0027920302819750987,0.003997751893136059,1.2312154966704419e-21
1700479264139-2-1-3-13-6,test,1700479264139,2,1,3,13,6,Surprise,0.07187195438891644,0.045930512249469715,2.8421032576313634e-07,1.401298464324817e-45,0.02644753637723621,0.022622309795922075,0.16893152582148707,3.838584394830356e-11,0.03762490384841267,0.004534863871990043,0.0033325880206594343,0.027576060298209346,1.6899405342734593e-25,0.01952578999925892,0.394259361177868,0.0033789695691192586,0.11141662599249659,0.14722930361847264,1.401298464324817e-45,0.3070855843524138,0.01903941228981631,0.011147927757701811,0.16155568957329117,0.0251069088162053,0.008838458812632854,0.018681746938576264,0.022127957673122464,0.02132265639180936,0.0,0.014811672333720053,0.0032171473936254036,0.0023276322915042292
1700479265444-2-1-3-14-4,test,1700479265444,2,1,3,14,4,Neutral,0.024342935903284,0.020692739294220955,1.5602448734783114e-11,1.401298464324817e-45,0.051271766827752155,0.03920395095784099,0.03864528567840652,5.085964555467071e-19,0.09318254523289696,0.019713044345542406,0.01204076234425271,0.007552412161889252,2.237567782462317e-33,0.008847977221495554,3.920295103216231e-13,0.014032091516737816,2.874211188180516e-10,5.813125077815659e-10,1.401298464324817e-45,0.02904022938261425,0.09621612491483851,0.003460964313584446,5.048000041768578e-11,4.879356047819e-07,2.775815769286612e-06,1.1573311371109706e-07,0.0,0.10481279722104465,0.0073698389033476485,0.005240469434762319,0.00943683544120655,0.001809406026665034
1700479274174-2-1-3-18-1,test,1700479274174,2,1,3,18,1,Disgust,0.15807087632517017,0.10870722619195775,0.035434576096160186,1.401298464324817e-45,0.11706708496749338,0.06556483373337495,0.09323531656215585,0.0014864700473238267,0.06923032178724578,0.1501595508913126,0.04034729263388503,0.1865373659917774,0.08232358274981377,0.05950002540606263,0.08636815651772542,0.02350706812536975,0.005551077312756184,0.06403395312663632,0.004488648880821202,0.1560946333222091,0.04483069087482096,0.0013161024760615567,0.1264524584655147,0.01329524412407097,0.001556179638001389,2.1019476964872256e-45,0.020436324054996156,0.022923720410714516,0.0,0.002139508648934491,0.0032396341700025957,4.293063030384274e-06
1700479276498-2-1-3-19-6,test,1700479276498,2,1,3,19,6,Surprise,0.2187420663734277,0.1621696540464957,0.03531618913596802,1.401298464324817e-45,0.14581980140258866,0.07892037835238927,0.19065840120116867,0.0029554063705156753,0.0792311705134299,0.2316801570404303,0.07043436026754399,0.03724733354756605,1.439607338532877e-11,0.04018739510599208,0.29978933160503735,0.016750917415510207,0.041632834904312535,0.11416555015991162,0.0049570322237249284,0.3764161692000926,0.062372001191702955,0.004470619282325617,0.13457752230272438,0.023815883893934936,0.004986797631228425,0.026963380196442188,0.03733482284781831,0.0075288518254334556,0.0,0.00448225975150527,0.005041851280164611,4.50186465488451e-09
1700479278671-2-1-3-20-2,test,1700479278671,2,1,3,20,2,Fear,0.17429927097012596,0.06842570829515651,0.07242604869728284,1.401298464324817e-45,0.016616502300894308,0.015395232293673896,0.013879282679408729,3.727612127166503e-09,0.2879056888322036,0.05767800115669762,0.18440602136154965,0.11132150258248047,0.22549558170139788,0.05688063052465094,0.0025482425291556685,0.43946354240179064,9.373789764189362e-09,2.1660501791818508e-13,4.100415847927427e-11,0.6840361210207144,0.019487883410765374,0.05815780605804381,0.17173999515556107,0.01366113521088247,2.083738494775116e-08,2.038786945479661e-09,0.16417522469225027,0.003483304878075915,0.0,0.03014460723033849,0.00019660547137898083,0.00645172143852995
1700479411435-2-1-4-0-1,test,1700479411435,2,1,4,0,1,Disgust,0.011137187351414418,0.027737007028190368,2.232756316010997e-16,1.401298464324817e-45,0.01427706751734752,3.3546283460349974e-05,0.030336871556937654,9.084690691373946e-08,0.024558953808931472,0.0013297753379940534,0.008512259533530794,0.05706493238370356,0.49664087506632004,0.011472611825809251,0.0008503422089482186,0.041432623270278135,1.3431019892443108e-07,1.5442881736785207e-07,1.401298464324817e-45,0.22081361661354698,0.0017998065792184017,1.551934385864607e-28,0.030108568941553383,0.0047008197355238104,0.0043070194245349615,1.401298464324817e-45,0.04753059823221213,0.005939850294574464,0.0,1.5524904611961827e-28,3.903177064190763e-10,1.3087096953326247e-10
1700479413527-2-1-4-1-5,test,1700479413527,2,1,4,1,5,Sadness,0.005213935960152061,0.018050117503541165,9.69808698510453e-21,1.401298464324817e-45,0.021756316876659743,1.3607829784014213e-09,0.03399092755280429,7.787772532851669e-16,3.4382710816084e-07,7.4879115752499375e-06,5.714359094350589e-07,0.3074190980444352,0.009486424844402524,0.2795871865508767,0.20200237259579748,0.02930073648070292,0.035357163543813616,0.25871367367605447,1.401298464324817e-45,0.013851805715489668,0.016664044095491576,1.491447923378692e-36,0.1695615217229605,0.14600668016291804,0.024764293244444374,1.401298464324817e-45,0.018361764137322704,0.10241880696266886,0.00191806058088938,1.4919482095614261e-36,3.742035758916185e-18,1.2572005284265791e-18
1700479417615-2-1-4-3-6,test,1700479417615,2,1,4,3,6,Surprise,0.05300129517906971,0.06436602345590164,0.000739288679324085,1.401298464324817e-45,0.022529211888710605,0.0010785075660653947,0.1510781000057856,0.0011020041478332,0.01168070959682215,0.0007674590565594818,5.0880140570390327e-14,0.023262862972114773,0.00031754454054559,0.01778268272367612,0.42807913428793354,0.0010966783624831028,0.08111097368976816,0.10190258179015166,1.401298464324817e-45,0.6250669649491708,0.018744842051662474,0.010270930019517701,0.21868867824474966,0.038350865912313216,0.0122367645303408,0.02382151680891786,0.39645924319823583,0.0,0.0,0.12095781474684672,0.0019648299364234704,0.0020109651364438037
1700479420641-2-1-4-5-4,test,1700479420641,2,1,4,5,4,Neutral,0.0043645753976230784,0.018201990526479923,2.857550547112157e-09,1.401298464324817e-45,0.11426360217543938,0.037453745235119434,0.03315821972986058,1.719264093844529e-14,0.11953632896766064,0.19650019652520614,0.06301027154981204,0.002698079507348299,5.429060249522066e-13,0.012414224897599939,2.418482434832028e-23,0.024501411624563187,5.580212043220742e-16,2.356179075687251e-16,1.401298464324817e-45,0.013143528066575483,0.08924639849893383,0.014421246396143823,9.430390305789077e-20,1.9645761956060486e-07,6.985884138688363e-14,3.3825348255164494e-16,0.0,0.28582373932003974,0.008645454545815785,0.0279299097442678,0.008960665801229518,3.6150199502798515e-11
1700479422411-2-1-4-6-3,test,1700479422411,2,1,4,6,3,Happiness,0.02945845825742021,0.04140705949005978,0.03253007642937722,1.401298464324817e-45,0.28488685016830756,0.07984627662216029,0.03315691302220021,1.7307886080000769e-22,0.23257791685561335,0.6201116324712832,0.23424744357665378,0.004619411061444738,0.07018090685208639,0.049398231455272376,0.005069949124299419,0.07904102305571234,5.6175610292565255e-24,2.3717203637053995e-24,1.401298464324817e-45,0.054624591902423435,0.13395759280150132,0.02085852747162181,0.010279911663383236,0.0034508844604732767,7.032534862145743e-22,3.4051507695834955e-24,0.0,0.07642218468245114,0.0,0.035962628162547645,0.009372993832221203,3.6386671978847194e-19
1700479424021-2-1-4-7-0,test,1700479424021,2,1,4,7,0,Anger,0.06819777928455242,0.014633462690593006,0.1412973806882898,1.401298464324817e-45,0.0668395121581852,0.04186147106114927,0.02702066772617395,4.34026461173929e-30,0.061057026075590604,0.0667711871301529,0.022912006180516347,0.04801389367903962,9.546587005538432e-13,0.06135358100247697,0.060031567688627906,0.017267130878462864,0.004640480076583715,0.07337981748084227,1.401298464324817e-45,0.011370273089657197,0.05391977641198132,0.016172571456991105,0.022380158808515804,0.020814345570889924,0.0038917392492294166,8.539028053846996e-32,0.20659762695431705,0.0,0.0,0.05273261052448631,0.005391443103871956,9.124611850909706e-27
1700479426367-2-1-4-8-5,test,1700479426367,2,1,4,8,5,Sadness,0.1101361232848527,0.013159872769998953,0.1876731439242803,1.401298464324817e-45,0.03250275746298328,0.011124593740227503,0.019373493160431535,2.990561265910564e-40,0.00010529709551090736,0.00018476721292704184,0.0001225595253010872,0.482942716669307,0.0012484480604143457,0.374254368368535,0.04649463445188026,0.06920741568756053,0.10568503198527072,0.13755010359417755,6.762047427156386e-08,0.008568971569184174,0.006636312953249072,0.012903956493634395,0.1307298788660849,0.03153227606208229,0.013398443383519247,5.883515087288581e-42,0.07917251892504279,0.0036662463409205233,0.0,0.05965639783234999,0.00016361660662694881,6.287096358390815e-37
1700479427742-2-1-4-9-2,test,1700479427742,2,1,4,9,2,Fear,0.03578128754970744,0.026491342267642368,0.0295822314886783,1.401298464324817e-45,0.019281613549295144,0.01171776016803217,0.013898246898315803,1.401298464324817e-45,0.091284557354326,0.01256784169794017,0.06691512885511197,0.016676436794490608,0.0558090973729546,0.026168713858351112,0.0018019793651406514,0.11743994332805985,6.945598897070407e-11,5.209807904403136e-13,1.8696628146965323e-14,0.43598825695614013,0.03313986680185274,0.008422108894834888,0.06461262196959897,0.002346171800723776,1.1960349038276963e-07,1.401298464324817e-45,0.20216948390007017,0.0,0.0,0.04091856547656293,0.0012749682055394607,1.778247751228193e-43
1700479432977-2-1-4-12-1,test,1700479432977,2,1,4,12,1,Disgust,0.1783476591110229,0.1869582173724969,0.00033287380076930863,0.000375049256905245,0.19104274029861393,0.11965858230813253,0.041022810588280306,7.009779529215317e-05,0.20855289095391827,0.3257216882164054,0.14875382100047618,0.10907610275535258,0.22579786349791292,0.033289421251324294,0.0007326939912490349,0.11844719601795074,7.336503042402604e-07,0.0005726984782897176,4.878158866043671e-05,0.1837804194229344,0.07928576501730401,0.0007140561804514175,0.1442558190816877,0.009203893260388063,0.0006327900268799187,1.401298464324817e-45,0.036712280443559064,0.01823416665817299,0.0,0.0007553993890658391,0.0048128675926515,0.00531830321459283
